age,income,employment_length,credit_history_length,credit_utilization,debt_to_income_ratio,loan_amount,education,marital_status,home_ownership,purpose,num_credit_accounts,num_delinquent_accounts,bankruptcies,credit_score,default
21,19812.828188667703,21.0,13,0.5319144245347271,0.3058752014601442,46513.24172193496,Master,Single,Own,major_purchase,15,0,0,630,0
75,49911.12210899261,0.0,28,0.7484928917339906,0.15697266096661566,47926.01495609475,Master,Married,Mortgage,debt_consolidation,5,2,0,833,1
32,62277.94314159953,10.0,2,0.17414452829144655,0.350308897713839,26622.09688390043,Bachelor,Single,Mortgage,home_improvement,13,0,0,593,0
52,42294.334994072124,25.0,29,0.10597819805522546,0.6320402748397207,33827.953701556806,Bachelor,Single,Rent,home_improvement,13,2,0,644,1
54,15000.0,18.0,11,0.2396173576322398,0.17038105282950458,50704.634258196835,Master,Married,Own,major_purchase,19,4,0,681,0
18,47703.66550204126,18.0,24,0.31388041279035905,0.5704706053062768,9935.851883469739,High School,Married,Mortgage,home_improvement,5,1,0,823,0
20,79329.3586629064,11.0,0,0.5481020188221994,0.7228342819397334,32169.91928569086,Master,Married,Rent,education,14,0,1,665,0
64,43110.61021078276,2.0,23,0.8812433203644408,0.225459008923533,9668.535535977064,High School,Single,Rent,debt_consolidation,15,0,0,828,1
41,78573.02165714419,17.0,20,0.42609261677736543,0.7035430270003428,19394.366543471646,Bachelor,Married,Rent,home_improvement,18,1,0,498,0
44,33752.84887377929,4.0,15,0.5187981878449701,0.13595471771982376,45071.33174836566,High School,Single,Own,education,8,3,0,722,0
57,26780.58708546035,23.0,9,0.004613535984920647,0.5668161806633945,12342.569739373368,Master,Single,Rent,major_purchase,17,2,1,569,0
78,49897.94724354821,13.0,8,0.03331206289128663,0.6537272442631109,41356.66763538853,High School,Married,Own,debt_consolidation,18,0,0,625,0
53,33548.432645291956,37.0,17,0.08376919992754761,0.41133628236153263,15890.633684318538,Bachelor,Divorced,Mortgage,major_purchase,8,1,1,605,1
51,56597.15475721113,2.0,0,0.6989940854790286,0.2426100863694595,41490.40054962502,High School,Married,Mortgage,major_purchase,14,0,1,542,0
46,42548.58291469258,5.0,9,0.4861913687719174,0.7473106492324539,46950.04782969857,Master,Single,Own,education,5,3,0,760,0
41,79478.34090511619,11.0,6,0.1929611985318581,0.11397820802221818,11403.360227975016,High School,Divorced,Rent,debt_consolidation,18,2,0,550,0
41,41166.65057565408,10.0,9,0.5925994386898191,0.4885498604606727,34569.12884929933,Master,Single,Mortgage,debt_consolidation,7,2,0,584,0
59,51794.7392030384,38.0,11,0.5446121518190361,0.36099458609352264,41642.909090369234,Master,Married,Mortgage,home_improvement,18,2,1,626,0
21,61926.71456887338,25.0,10,0.08879930180999573,0.422740036836732,18510.682002138445,High School,Single,Rent,major_purchase,19,3,0,582,0
20,69126.32078916096,0.0,8,0.6404127727171463,0.47559553939522714,33530.4339818004,Bachelor,Married,Mortgage,home_improvement,19,0,1,679,1
51,79592.8539188431,15.0,29,0.7671548726305102,0.4743240355865562,7069.096609406428,Bachelor,Single,Mortgage,home_improvement,16,1,0,461,0
74,45302.73464718004,8.0,4,0.2865544077090969,0.24253656462950243,57872.08422038552,Bachelor,Married,Mortgage,home_improvement,15,1,0,559,0
66,42013.83801723832,4.0,26,0.6874888619943076,0.5757916260300303,13825.5334901008,PhD,Married,Own,major_purchase,11,2,0,573,0
40,15000.0,7.0,3,0.199719517008784,0.11340380383450228,20672.183799461563,High School,Married,Mortgage,major_purchase,2,0,0,563,0
70,90834.22982829629,20.0,19,0.7567288137117448,0.11482886594899971,23004.08687112336,Master,Single,Rent,education,7,4,0,787,0
73,57219.28194466638,32.0,27,0.9117741691227202,0.434941138894817,26225.269984739498,Master,Single,Rent,home_improvement,1,1,0,606,0
69,65036.16131544419,38.0,12,0.44186712380164705,0.4793320161891932,31718.787128277847,High School,Single,Rent,debt_consolidation,5,1,0,601,0
40,61114.577498252416,19.0,7,0.24462207821161785,0.2924226371901823,31473.884483722788,Bachelor,Married,Own,debt_consolidation,15,0,0,667,0
62,50990.69765751999,21.0,15,0.39917670219769985,0.48617287353878347,8350.628380275011,Master,Divorced,Rent,major_purchase,19,1,0,751,0
22,57007.05161006724,12.0,0,0.2500774726557169,0.4612764630899131,6268.406695573449,Bachelor,Single,Own,major_purchase,7,4,0,585,1
48,38806.75101631496,38.0,16,0.00123937576637545,0.3444543883408514,50474.88357103426,Bachelor,Single,Own,home_improvement,17,3,0,675,1
79,43958.02698521013,10.0,14,0.6504566118044451,0.5562422455815816,42366.88605436219,Bachelor,Married,Rent,education,7,2,0,521,0
70,30995.883992742354,17.0,23,0.04252664196219691,0.7705560515827385,5464.845279500889,Bachelor,Married,Mortgage,home_improvement,19,3,0,681,1
79,81144.87927447117,29.0,14,0.21039074021723103,0.44356188609759484,30941.083846216767,High School,Single,Rent,education,15,2,0,645,0
58,61229.62019792707,32.0,17,0.7224495561298211,0.6502355314924863,37188.92780011158,Bachelor,Married,Rent,education,15,2,0,544,0
74,89523.4516050864,2.0,25,0.6657250139157834,0.2733175945010928,55950.74524179594,Master,Single,Own,debt_consolidation,17,2,0,477,0
78,95927.66491890838,0.0,5,0.07332891204616565,0.633365415455237,17877.26097721979,High School,Single,Rent,major_purchase,14,3,0,769,0
74,21916.875207655026,35.0,1,0.660054741079077,0.554234168151396,40323.77040135883,Bachelor,Married,Mortgage,major_purchase,3,4,1,741,1
77,69704.56745746074,5.0,4,0.9305748895757826,0.5477884459498127,35900.28311882181,Bachelor,Married,Own,home_improvement,4,1,0,702,0
71,22840.726459391302,36.0,18,0.07450246901818314,0.7251247383095594,14673.843083632888,Bachelor,Married,Rent,education,5,1,0,779,0
23,53548.349769288994,,6,0.41568822767663627,0.26334517846657624,19832.409721731263,Bachelor,Married,Own,home_improvement,8,4,0,703,0
54,56294.589397190575,10.0,8,0.7294338901141414,0.3579150819636595,13730.514409712716,High School,Divorced,Own,education,7,1,0,556,1
74,24256.677017848866,12.0,1,0.6677230031779133,0.15814721990769,30409.375455213205,Bachelor,Single,Rent,education,15,4,0,669,0
27,35249.63328917776,10.0,6,0.2265105424694983,0.6082839837384485,1819.1266420005777,Bachelor,Single,Own,debt_consolidation,12,3,0,802,1
57,57207.02951552688,37.0,28,0.16306727749670635,0.6907070997097282,21730.26522878173,Bachelor,Single,Mortgage,major_purchase,14,2,0,596,0
24,53526.0139808126,24.0,28,0.784247004040932,0.38408345254226217,19637.839407190433,High School,Single,Own,home_improvement,12,1,0,620,0
56,29632.568737309633,14.0,23,0.9562446552387966,0.3497787729277817,1000.0,High School,Married,Rent,home_improvement,15,0,0,688,0
55,36039.37808120593,12.0,13,0.7675834675428291,0.5610562990995693,29627.493919818036,Bachelor,Single,Mortgage,debt_consolidation,15,3,0,801,0
38,20171.194230321817,32.0,25,0.9632044821977501,0.15291332255253587,35161.1095138371,High School,Married,Own,education,8,4,0,717,0
78,25941.529083537273,12.0,23,0.6049954241370428,0.30568932729541964,3260.78990289582,Bachelor,Married,Own,education,19,3,0,564,0
37,42571.5917697305,37.0,22,0.929098860691917,0.3563489589746286,25039.914303145775,Master,Married,Own,education,12,2,0,660,1
20,69749.06225395363,23.0,29,0.6904356945448868,0.4630131988215265,4359.420754459559,High School,Married,Rent,education,11,2,0,660,0
68,72284.661490446,19.0,14,0.9088847502010866,0.4335984536283066,26832.373874747725,Bachelor,Single,Rent,major_purchase,18,2,0,715,0
39,86668.73390760124,16.0,11,0.16158896796959077,0.24607629594223882,42537.94872224027,Bachelor,Married,Own,debt_consolidation,5,0,0,512,0
64,58485.28370312091,23.0,19,0.8155652157439489,0.47855151170433274,17384.078922471763,High School,Married,Rent,debt_consolidation,7,0,0,515,1
21,53765.66135433386,25.0,3,0.1967458009534525,0.7481080836207389,20590.809572564114,Bachelor,Married,Own,debt_consolidation,18,0,0,639,0
45,59902.92681993277,39.0,25,0.027429101945957268,0.11896152320799092,56705.704669392384,Bachelor,Single,Own,debt_consolidation,8,3,2,647,0
29,59711.1203445983,31.0,12,0.5175861340429629,0.5762146006832708,13825.673726437137,Bachelor,Single,Mortgage,education,13,2,0,565,0
55,,28.0,28,0.31825178056184433,0.5372963190836162,10966.819085384248,High School,Single,Mortgage,debt_consolidation,15,1,0,657,0
68,87777.46775108213,13.0,8,0.043531361788017864,0.7470988682981636,24921.399358796796,High School,Single,Rent,education,5,4,0,652,0
53,15000.0,36.0,11,0.9803043787281593,0.5517414582849574,61248.017175600886,High School,Single,Mortgage,home_improvement,15,1,0,833,0
64,72975.24792757093,21.0,9,0.6664660954899928,0.5373898987367304,28800.755922879936,PhD,Single,Mortgage,debt_consolidation,2,3,0,610,0
58,51127.739566634016,33.0,8,0.9018121732155987,0.6388639620687682,15131.670590774369,High School,Divorced,Own,education,5,4,0,533,0
22,28210.05615690426,26.0,20,0.9990825858719482,0.2874641641737622,33937.39113648945,Bachelor,Single,Own,major_purchase,3,3,0,795,0
30,60627.48860143818,27.0,22,0.39196673667109205,0.517012583702566,36175.54369908653,Bachelor,Married,Mortgage,debt_consolidation,4,2,0,594,0
40,47637.22790196588,21.0,6,0.2547370287341152,0.4635947765532922,34100.77768625713,Bachelor,Married,Mortgage,debt_consolidation,6,4,0,691,0
75,36349.24007718354,2.0,24,0.18388439268682877,0.4069307546584815,36740.439466067095,Bachelor,Married,Own,major_purchase,15,2,0,762,0
67,22370.44672437955,,11,0.5151871077913426,0.15564101715862258,39040.01306788865,Master,Single,Mortgage,education,4,3,1,818,0
47,20689.857419521402,20.0,15,0.6060807775021575,0.304840200608989,23071.621288550938,Master,Married,Rent,home_improvement,4,2,0,665,0
79,37781.774011015994,15.0,14,0.4724227360325248,0.29598719979311866,23071.61301423386,High School,Married,Own,major_purchase,2,1,0,533,0
54,42260.2376458224,,6,0.3872520148456824,0.6069756700148007,37615.50459906377,High School,Divorced,Mortgage,home_improvement,15,2,0,691,0
42,25789.149343223966,12.0,7,0.16827256345912833,0.7444592946473044,1000.0,PhD,Single,Rent,education,16,1,2,638,0
65,50769.60295293923,9.0,6,0.44185962381062394,0.261551056013794,1000.0,Master,Married,Own,home_improvement,14,1,0,544,0
44,28637.275958709586,20.0,10,0.08524313707906495,0.15223675722392815,16035.54881340168,Bachelor,Married,Rent,home_improvement,8,2,1,745,0
68,57204.41440351802,39.0,3,0.8650477588875919,0.7999698680581392,19852.756691515537,Master,Single,Mortgage,major_purchase,19,3,0,735,0
31,74627.58642543314,6.0,27,0.04690265209795941,0.5838437310938385,35414.15917163262,Bachelor,Married,Mortgage,debt_consolidation,13,2,0,786,0
74,55787.486323921505,21.0,17,0.3806460617315547,0.7205295928931803,17796.40889286672,Bachelor,Single,Own,debt_consolidation,5,3,0,671,0
79,48123.30418039131,17.0,18,0.10013786904296851,0.20071559110465742,42580.51768767022,Master,Single,Rent,major_purchase,18,1,0,484,0
65,39302.0592435781,20.0,6,0.7749804994670783,0.6605376287821582,27161.492796008864,Bachelor,Divorced,Own,education,16,4,1,837,0
76,,13.0,29,0.31273697882792684,0.6693266221916702,13298.137557857859,Master,Single,Rent,major_purchase,14,0,0,509,0
64,46129.685649485335,9.0,26,0.11310561265255481,0.20604224819342642,43950.63625774288,Bachelor,Married,Rent,home_improvement,5,0,0,560,0
71,99804.47553559452,32.0,26,0.5314912988645139,0.21298292606586705,29160.363146395903,Master,Married,Mortgage,debt_consolidation,15,0,0,597,0
53,26339.283101757464,8.0,12,0.9162770072295401,0.3068158512852608,5523.386918822172,Bachelor,Single,Rent,debt_consolidation,19,1,0,709,0
56,55798.14565324181,17.0,8,0.9086448711192033,0.2517512133450178,36471.64942226223,Master,Divorced,Own,major_purchase,4,4,0,619,1
33,78254.47219937513,12.0,28,0.2496510411327899,0.7827869356396158,36456.94632760049,Bachelor,Single,Own,debt_consolidation,7,2,0,712,1
73,36197.273361647865,16.0,29,0.7196596759602335,0.35406068354550413,5844.772740692497,Bachelor,Single,Rent,education,17,3,1,537,1
39,45277.513000490224,22.0,26,0.030284192840991264,0.6329144882370449,26608.662932067775,Master,Single,Rent,major_purchase,12,2,0,626,0
38,62522.93015652869,24.0,17,0.1318517965034246,0.6635355624378708,34071.57638274691,High School,Married,Own,debt_consolidation,19,0,0,740,1
71,57757.804927955716,15.0,29,0.49947237031377956,0.37015862100827224,1000.0,PhD,Single,Rent,education,15,4,0,761,1
38,61193.981284419526,23.0,6,0.22875643448835214,0.5778098879976349,40832.62861154077,Bachelor,Married,Rent,debt_consolidation,9,1,0,729,0
25,73205.1694921653,30.0,19,0.798261853960138,0.17546009862700898,14673.468456849774,Bachelor,Married,Own,major_purchase,4,0,0,696,0
66,43064.91771695018,10.0,15,0.9310721720526612,0.37787343603735524,12022.552237423784,Bachelor,Single,Own,major_purchase,5,3,1,584,0
33,78740.5179626948,22.0,22,0.004333316482782235,0.77711746206643,20738.648385916604,Bachelor,Married,Mortgage,education,3,0,0,569,1
76,15599.701012013007,38.0,27,0.23291582960097978,0.2179714577395226,35488.46717742971,Master,Married,Mortgage,home_improvement,2,3,0,726,1
72,71548.75091171343,21.0,4,0.4395533460762273,0.36999791329044196,39957.12124222769,Master,Married,Mortgage,major_purchase,15,0,0,658,0
48,72944.1137515262,32.0,6,0.5630792883523885,0.6533650569244228,49976.647499613624,Master,Married,Mortgage,education,12,4,0,561,1
59,34510.59247891918,17.0,5,0.915902777592101,0.5657962784373222,11600.952461206178,Bachelor,Divorced,Own,education,15,2,0,738,0
27,20987.276480461693,13.0,28,0.8918834905152935,0.542063021102079,30503.207162076455,Bachelor,Single,Own,education,17,1,0,591,0
49,45356.651908805135,27.0,1,0.6371700994679659,0.6972802215396957,35229.05268207847,Master,Married,Rent,major_purchase,13,0,0,790,0
76,58076.062616585274,10.0,27,0.25738801408388456,0.12036569011658829,32271.297189308498,Master,Married,Mortgage,home_improvement,10,1,0,601,0
51,43298.019766191566,23.0,6,0.7832878098783613,0.6398150577273946,10306.560054900587,Master,Single,Own,home_improvement,2,2,0,584,0
79,60038.843759143834,35.0,20,0.20265177128723177,0.7177843274510728,28849.638857904913,Master,Divorced,Mortgage,home_improvement,9,3,0,591,1
26,88754.87526539539,18.0,8,0.9651723240968167,0.11132213424733778,29822.429931004852,Master,Single,Own,home_improvement,13,2,0,619,0
34,22705.761212653833,12.0,12,0.005839915733998002,0.4912740657751139,15577.710648991335,Master,Married,Rent,debt_consolidation,18,2,0,711,1
28,15000.0,32.0,28,0.5697705039079015,0.3440119396474414,32250.594623103465,Master,Single,Mortgage,home_improvement,7,4,0,636,0
49,48614.046929675555,18.0,26,0.08839724692162776,0.13553389616947992,28129.379257196717,Master,Married,Own,debt_consolidation,15,2,1,812,0
27,36396.62847384904,31.0,16,0.40759953018202133,0.3924236835227004,4710.259458682605,Bachelor,Married,Rent,debt_consolidation,16,3,0,641,1
39,40393.701631886885,14.0,16,0.6349335403104172,0.5508210988203203,34500.97066416324,Master,Married,Mortgage,education,5,2,0,546,0
74,,10.0,14,0.6895984955919163,0.7433095421125747,26716.464492126695,PhD,Married,Mortgage,debt_consolidation,12,0,0,671,0
34,47587.67350345055,22.0,17,0.7855694696739352,0.53437134054725,1000.0,High School,Married,Own,home_improvement,5,0,0,850,0
21,49420.09158410604,4.0,23,0.5933277027647701,0.699720157089191,20501.911664273975,High School,Married,Mortgage,education,18,1,0,648,0
65,41264.049115144524,21.0,14,0.2513193512859945,0.18510005467219556,26854.87400897297,High School,Married,Mortgage,home_improvement,12,4,1,476,1
69,49223.97662748429,17.0,10,0.8892532429348715,0.24736481726619397,14212.263299496422,High School,Single,Rent,debt_consolidation,10,1,0,563,0
64,55370.0292495072,6.0,24,0.8111074130136876,0.7792050049501975,29686.54244003263,PhD,Married,Mortgage,debt_consolidation,19,0,0,682,0
42,105691.76398363156,32.0,26,0.16005231770685002,0.7211804831795108,20685.0446330876,High School,Single,Own,major_purchase,12,2,0,461,0
76,55593.149672242005,2.0,26,0.826511184207849,0.26465886711401787,40381.07552107251,Master,Married,Rent,major_purchase,8,3,0,811,0
38,73253.90337379031,27.0,11,0.9726445159104817,0.5346817172583057,29066.579910756518,Master,Single,Mortgage,home_improvement,1,3,0,609,1
54,53727.991702893036,0.0,22,0.6372191168079177,0.35384293096997277,53557.396657049634,Master,Single,Rent,major_purchase,14,4,0,359,1
55,15000.0,36.0,16,0.2818052231138938,0.4280189561101848,3371.6201484141166,Bachelor,Divorced,Own,education,10,2,0,850,0
66,38658.563325695606,21.0,11,0.6065938312734143,0.7026147043646032,29797.6579357767,Bachelor,Married,Rent,major_purchase,2,1,0,797,0
18,55578.21436017759,18.0,6,0.342535069148299,0.614998827093123,25250.672135969013,Bachelor,Divorced,Rent,home_improvement,17,1,0,590,0
42,64468.290875667735,13.0,28,0.6759464706423063,0.26690979320406677,31308.8724919008,High School,Married,Own,education,18,2,0,560,0
68,54204.571831570516,2.0,23,0.5447999594558735,0.3211951522878177,44628.90195104998,High School,Married,Own,home_improvement,10,0,1,640,0
53,68407.02799543882,18.0,6,0.9294906120897513,0.30279732187329844,3508.6843468911757,High School,Married,Own,education,3,1,0,814,0
34,20800.3040364161,32.0,28,0.6179085432008028,0.6464639448385211,34118.983909820265,Bachelor,Single,Own,debt_consolidation,9,2,0,651,1
58,50975.84951234372,20.0,27,0.21398168372716908,0.44306189479578195,30054.49748731953,High School,Single,Own,major_purchase,19,3,0,508,1
41,76559.26069370925,0.0,20,0.7251098733418847,0.7655070149170703,11354.20233315846,Bachelor,Married,Rent,debt_consolidation,9,4,0,779,1
19,30568.800054481166,25.0,27,0.3008783178608819,0.6716810240603357,42831.2221037484,Master,Married,Mortgage,major_purchase,11,4,0,700,0
57,72411.828645666,9.0,22,0.27239095294880433,0.24783610159820696,25909.91903851087,Bachelor,Married,Mortgage,education,11,4,2,510,0
32,71378.14918570088,34.0,9,0.39177662557450343,0.6501599567481848,13858.09035796408,Bachelor,Single,Rent,debt_consolidation,7,0,0,580,0
49,25259.50694956114,12.0,15,0.011996679062675653,0.4542555430497489,31429.70722694547,Master,Married,Own,education,12,4,0,632,0
56,56757.57122219574,5.0,10,0.9691406601612803,0.27759708832649355,39337.47477854598,High School,Single,Own,major_purchase,6,3,0,634,0
76,53176.27983336849,5.0,15,0.5323311113586983,0.35433221997252307,29763.41916785011,Master,Married,Mortgage,debt_consolidation,4,1,0,742,0
23,46472.74613875095,34.0,1,0.7734938938729603,0.7804882817203354,18590.772404613122,High School,Married,Mortgage,home_improvement,5,4,0,760,0
18,19462.21555552568,15.0,24,0.2578522223778783,0.43877300980888745,13087.063236836475,Bachelor,Single,Rent,home_improvement,6,2,0,687,0
64,44738.805277306674,7.0,1,0.7466181316336256,0.6037240947274641,12794.422603481866,Bachelor,Married,Mortgage,education,1,0,0,758,0
40,46874.08265317266,2.0,17,0.5671705022781354,0.43395970661394045,36923.031351670266,High School,Married,Rent,education,6,0,1,696,0
75,16033.974284402313,4.0,4,0.4241441737795024,0.36009009169228345,39148.119214353304,High School,Married,Own,debt_consolidation,19,4,0,548,1
56,23896.967259300498,20.0,13,0.970669226196462,0.657494012781551,21226.750656346892,PhD,Married,Own,debt_consolidation,16,3,0,654,1
78,31460.09213099985,30.0,7,0.4938437141464058,0.6938270462425441,60023.86867619217,Bachelor,Single,Own,education,3,0,0,598,1
79,29034.368695030564,13.0,5,0.6574585818896769,0.15032241596610924,21425.65969823798,Bachelor,Divorced,Own,education,16,0,0,765,0
74,56525.40742112204,36.0,27,0.015342191489879697,0.2952843123921664,23876.37522993043,Master,Divorced,Own,major_purchase,16,3,0,581,0
34,68230.21053729818,18.0,8,0.3014552064986483,0.4555097333416165,19065.990184386705,Master,Married,Rent,education,13,0,1,684,1
51,43789.137063942195,36.0,5,0.8886915661600664,0.3215484232111032,23240.800324666507,High School,Married,Mortgage,home_improvement,12,3,0,586,0
76,65325.79135017864,19.0,20,0.7589590611160189,0.6485081034725274,24421.030220761062,Master,Single,Rent,education,17,0,0,487,0
58,69049.76920969257,1.0,16,0.5367540361756498,0.18031335252420805,33707.95328064912,PhD,Single,Own,major_purchase,8,0,0,658,0
46,,6.0,7,0.9001597071132854,0.6584588004006013,22082.498531316236,Bachelor,Married,Mortgage,major_purchase,2,1,0,679,0
26,58160.87486392358,32.0,2,0.48622051320755577,0.5325204920364116,34097.13640934584,Bachelor,Single,Mortgage,home_improvement,7,2,0,752,0
30,45533.096836583434,5.0,11,0.5665070641877756,0.3025574029762381,1046.2119548949704,Master,Single,Mortgage,major_purchase,19,0,0,721,0
23,27543.40491609625,6.0,12,0.3821528471975456,0.3411182819088254,15639.392315314792,Bachelor,Married,Own,education,4,4,0,528,0
23,35064.81096910394,17.0,17,0.6200400367228842,0.228029408565241,20195.05699280085,PhD,Single,Own,debt_consolidation,13,1,1,647,1
37,56522.96321315789,28.0,22,0.3190015309208738,0.2768013802086965,21175.69278519312,High School,Single,Mortgage,home_improvement,6,0,0,543,0
69,47573.40920763264,18.0,10,0.3854921775423572,0.6020882082877476,1000.0,Master,Single,Own,education,13,3,1,568,1
70,64743.46026219676,24.0,1,0.9663262632072687,0.36311889837883515,38424.74684034572,Bachelor,Married,Own,debt_consolidation,19,4,1,679,1
20,15000.0,3.0,13,0.11130867979959014,0.5812388970809343,2966.7743878092697,Bachelor,Married,Own,home_improvement,1,2,0,701,1
34,17068.5686860387,12.0,0,0.10525534524604097,0.4598752787712237,15524.872313847742,Master,Single,Rent,debt_consolidation,10,0,0,492,0
66,19435.502932870957,31.0,26,0.04331601945501573,0.20170842475074802,24579.28598914365,PhD,Married,Rent,home_improvement,19,0,1,682,0
29,53333.0636220775,26.0,14,0.3200445197602676,0.4493494534597845,55631.24711906076,High School,Single,Mortgage,debt_consolidation,5,2,0,679,0
65,22437.938033219158,33.0,28,0.39822924246792424,0.6295288920898431,24205.38603187991,PhD,Single,Rent,home_improvement,3,0,0,537,0
64,56402.5832995387,27.0,17,0.09451564406954627,0.3083728533070271,31726.01444650497,High School,Single,Own,education,16,3,0,636,1
62,65060.19842128291,8.0,21,0.5491309953668296,0.5536571652808497,2739.2196121668167,High School,Single,Own,debt_consolidation,18,3,1,543,1
72,80324.99546838769,7.0,17,0.5833015290548691,0.23932285817919588,12474.59917860685,High School,Single,Own,education,8,0,0,466,0
18,78118.1510328055,20.0,16,0.7510266936133281,0.1949892705417257,14563.642279831183,PhD,Married,Rent,education,8,2,0,753,0
34,36091.60691332343,29.0,0,0.9759681166158015,0.3521582914367697,16995.356701999575,Master,Divorced,Own,home_improvement,10,0,1,740,0
20,16607.240139635687,28.0,13,0.6193522472923996,0.37244251558976926,40253.12500282828,High School,Married,Own,major_purchase,13,0,1,632,0
43,37361.16003379828,8.0,19,0.1116508066809454,0.6327067412569717,16770.647531275994,Bachelor,Single,Mortgage,education,12,1,0,694,0
32,69536.71493872345,12.0,23,0.08852424324578279,0.42205512588747773,34127.2851590969,High School,Married,Own,major_purchase,12,2,0,537,1
53,42206.19862320551,17.0,21,0.7775468636503712,0.15686442673157383,13440.583857445412,Master,Married,Rent,debt_consolidation,5,4,0,735,1
49,49513.58819922542,37.0,15,0.6503341285359268,0.5437996488487769,20806.853384111866,Bachelor,Single,Own,education,8,2,0,667,0
49,38856.785111976395,21.0,3,0.16191439470656177,0.42847728190623313,1000.0,High School,Single,Rent,major_purchase,12,3,0,525,1
21,81624.0552983937,30.0,21,0.25335997268353405,0.33215024039572133,23936.42445002377,Master,Married,Own,major_purchase,15,3,0,681,0
35,29710.784703615816,,5,0.7502403872925183,0.6615531660276903,24792.943796576714,Bachelor,Single,Mortgage,education,19,0,0,687,1
66,51335.31079462627,9.0,24,0.5661557818056465,0.20806935315930913,22089.34077860659,Master,Married,Own,home_improvement,4,0,0,599,0
36,72164.77122199825,8.0,15,0.585000062502539,0.7392486407845743,54481.06345226509,Bachelor,Single,Rent,education,18,3,0,498,1
60,86830.98952790734,30.0,19,0.21000867128790957,0.3338430432219778,24021.671947283525,Bachelor,Married,Own,major_purchase,19,2,0,601,0
69,36103.95796922715,39.0,5,0.6290579816577115,0.4226590113898394,1000.0,Bachelor,Married,Mortgage,home_improvement,15,3,1,763,1
52,69216.1173227675,23.0,14,0.7706285954072553,0.7504630968921341,6707.1277504874015,High School,Married,Mortgage,home_improvement,2,3,0,719,1
57,37354.70012953813,7.0,25,0.885252225463847,0.6328678822163953,24353.62890377899,Bachelor,Single,Mortgage,debt_consolidation,3,0,0,681,0
31,77543.19737157434,19.0,0,0.7367173248180492,0.15201170366337374,23806.549410946118,Master,Married,Own,major_purchase,11,3,0,580,1
75,84589.3410345855,16.0,6,0.5763756510090161,0.5048078011287594,12806.166722510514,Master,Single,Own,major_purchase,13,2,2,592,1
50,32208.102029245674,27.0,22,0.6732593072467769,0.31725401017123656,9681.103242280376,Master,Married,Rent,education,11,0,0,559,0
31,63069.27017770062,5.0,10,0.4851114625138777,0.45594177488850407,45785.215048690414,Bachelor,Single,Mortgage,major_purchase,15,4,2,667,1
51,72265.73055543577,32.0,0,0.22689824311762252,0.6200783291439129,39846.58866275935,PhD,Single,Rent,education,9,1,0,671,0
78,44114.65224753813,27.0,7,0.8822069727719354,0.44732103974305504,41877.65051072955,Bachelor,Married,Rent,debt_consolidation,3,0,1,763,0
72,60954.288803863135,0.0,13,0.5326226331674253,0.1497153138615316,15576.656995937477,Bachelor,Single,Mortgage,education,7,0,0,500,0
21,62000.34521286706,34.0,4,0.594318311147235,0.47098636302677865,35502.97056071145,High School,Married,Own,debt_consolidation,15,3,0,627,0
41,90193.00271579548,23.0,12,0.9901089137531827,0.1168907665921006,1000.0,Master,Married,Own,home_improvement,18,2,0,583,0
76,15000.0,5.0,14,0.9850156782726405,0.3438865501519589,18767.067708906052,Bachelor,Married,Mortgage,debt_consolidation,2,0,0,654,0
46,48881.7299589028,6.0,8,0.5863109849999373,0.4346213660464022,16728.836921515827,Bachelor,Divorced,Own,home_improvement,2,3,2,716,1
36,24994.93196159312,8.0,7,0.03395726201746618,0.5512714943636393,21230.363863281018,High School,Single,Own,debt_consolidation,10,4,0,581,1
23,50275.96155466866,36.0,18,0.3961475380448434,0.45434475133517627,26730.521860565837,High School,Single,Rent,major_purchase,16,0,0,721,0
74,34342.839948358174,15.0,16,0.9372932800508892,0.20636276738301823,22431.97389050971,High School,Married,Own,education,2,4,0,707,0
50,44901.65561266819,33.0,18,0.2883065923760092,0.7525522947727293,8086.690000219511,Bachelor,Single,Own,debt_consolidation,8,2,0,618,0
66,32517.0532262895,34.0,29,0.999268685196316,0.5552097709257995,13834.236179545174,High School,Married,Mortgage,debt_consolidation,8,0,0,744,0
57,53107.34906271355,34.0,17,0.08431752685655247,0.3218774495874353,32773.43899430464,Master,Single,Own,education,19,0,0,698,0
36,71477.88340366993,19.0,17,0.5681141810051872,0.7761577865917291,30318.64088393018,Master,Married,Own,debt_consolidation,8,0,0,581,1
70,42545.304251355614,22.0,26,0.5154493601746942,0.7178043263762929,48892.007787105795,Master,Married,Mortgage,education,9,2,1,574,0
18,78612.44411457088,34.0,3,0.25535291336770005,0.20044306207471477,29685.86625184539,Bachelor,Married,Own,home_improvement,19,1,0,735,0
22,70879.13616018239,22.0,1,0.9486071306450999,0.5588003665745945,47320.018547398446,Bachelor,Single,Rent,major_purchase,16,1,0,595,1
44,,3.0,23,0.6191712099973102,0.49204861646058407,3285.5070270229553,Master,Single,Mortgage,debt_consolidation,6,3,0,716,0
33,58227.140241148576,,4,0.23022828344467616,0.23496624602033597,33860.54857706793,Bachelor,Single,Mortgage,home_improvement,3,3,0,539,0
23,48767.11916737443,10.0,16,0.3840481978383362,0.2634325983423203,36363.18233248193,High School,Married,Mortgage,major_purchase,9,4,1,749,1
57,18295.256069128944,39.0,21,0.7212294268820626,0.4946416414856789,32273.11519330826,Bachelor,Married,Rent,debt_consolidation,9,0,0,491,0
